ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,profile_id
-0.96566045,-1.0270617,-1.6176295,-0.78577566,1.5290271,0.6190465,-1.9753829,0.49638316,2.2016673,29
-1.5442086,-1.030985,-1.6475338,-1.1090784,0.10865715,1.8924936,-2.5492861,1.5963968,0.3900691,29
-2.7498572,-1.0184652,0.07578426,-1.0325546,-1.1412797,2.9922893,-1.5120324,2.9141724,-2.0951889,29
-2.7780957,-1.0260117,0.2938623,-1.2736454,-1.2224314,-0.25068992,1.060118,-0.2572703,-2.5456762,29
-1.6001083,-1.0717235,-0.26589832,0.5481943,-0.3052802,0.32715112,0.8501573,0.41710618,-0.92770445,29
-1.3618172,-1.0434028,-1.6483223,-1.1571172,0.10865874,1.8905797,-2.5958772,1.591705,0.714614,29
-0.9372615,-1.0694227,-0.9099315,1.0185223,2.0078938,0.15402138,-1.0883334,0.11737144,0.5941646,29
-1.8204111,-1.0090725,-1.6041731,-0.6183055,1.0231074,0.85980755,-1.9504772,0.71445954,0.38123137,29
-2.738269,-1.0380281,-1.6367894,-1.5822487,0.31968564,1.5838572,-2.9652107,1.2890887,1.3952028,29
-1.0632104,-1.0694598,0.026365018,-0.41034514,-0.7922651,0.31597993,0.85016066,0.41710067,1.2832317,29
-1.2356586,-1.0415335,-1.5971478,-0.6198859,1.2828274,0.7091039,-1.9003179,0.5811711,1.4856417,29
-1.4105672,-1.0525539,-1.6458734,-1.0750455,0.108660065,1.8932862,-2.5160048,1.5997947,0.12985931,29
-1.228504,-1.0422544,-0.9089258,1.0201657,2.007894,0.15448758,-1.0973158,0.11742786,0.41612005,29
-1.4170715,-1.0783371,0.2877567,-1.1681192,-1.1899916,0.18904546,0.9242474,0.26216653,-0.0336686,29
-1.2119542,-1.0708382,0.030502938,-0.40039676,-0.79226136,0.32190728,0.85014564,0.41709536,0.21235561,29
-1.3872983,-1.0715371,-0.2634372,0.55622125,-0.30527586,0.3300459,0.85011965,0.4171045,-1.375408,29
-1.9840024,-1.0225648,-1.606537,-0.6219088,1.0231079,0.8494932,-1.9213128,0.70608836,0.8987268,29
-1.7652442,-1.0645039,0.28701037,-1.1680436,-1.1900046,0.17835578,0.92424846,0.26216355,1.3498975,29
-1.4029558,-1.0538902,-0.26410872,0.55111426,-0.30528015,0.32792974,0.8501787,0.417107,-1.1023835,29
-1.4889315,-1.0673429,-0.27286988,0.5369378,-0.30527982,0.3239717,0.8501108,0.41710082,-0.16567615,29
-1.0955781,-1.0593063,0.028475292,-0.404005,-0.79226255,0.32116744,0.8501774,0.41710892,0.64175105,29
-1.832987,-1.069005,-1.6387688,-0.91835576,0.10865676,1.9074163,-2.3725548,1.6145442,-1.2267226,29
-1.4819183,-1.0451233,-1.6413673,-0.9350509,0.10865544,1.9035296,-2.3849113,1.6132947,-1.0369962,29
-1.7036786,-1.0679241,-0.26518354,0.5493518,-0.30527613,0.32749707,0.8501639,0.41710594,-0.98510134,29
-1.8188372,-1.0552071,-1.648082,-1.1793797,0.10865279,1.891076,-2.6200814,1.5888548,0.8138032,29
-1.1500744,-1.0694693,-0.26573443,0.5480323,-0.30528128,0.3270594,0.85013026,0.41710258,-0.9111151,29
-2.7498584,-1.0139035,-0.45832506,1.470659,1.8888527,-0.007530214,-0.8671936,-0.022143876,-1.3405064,29
-2.749823,-1.0377638,-0.4496344,1.4859685,1.8349673,0.04384102,-0.79333365,-0.018650284,-0.2728219,29
-1.2117364,-1.0685406,0.03082718,-0.4004951,-0.79225653,0.32157317,0.85014725,0.41709664,0.22939588,29
-1.9205315,-1.0782864,0.2869865,-1.1684672,-1.1899966,0.18178685,0.9242443,0.26216412,0.9512136,29
-1.8477008,-1.0413437,-1.6462432,-0.96907234,0.10866019,1.8994554,-2.4163191,1.610103,-0.72371733,29
-1.9969647,-1.0556128,-0.27177483,0.538925,-0.30527717,0.3249124,0.8501145,0.417105,-0.32356626,29
-1.8115852,-1.0618318,-0.26701862,0.5464894,-0.30527586,0.3270168,0.85011303,0.41710386,-0.8129637,29
-2.07802,-1.0349753,-1.6046015,-0.62105745,1.0231081,0.8495038,-1.9239783,0.70702106,0.8562223,29
-1.8021399,-1.01567,-1.6061199,-0.62289363,1.0231022,0.85685307,-1.9425881,0.7122439,0.56583333,29
-1.0113318,-1.0435203,-0.90800416,1.0166959,2.0078893,0.15625975,-1.1011434,0.1170314,0.37302643,29
-0.8509746,-1.0364857,-1.6176414,-0.77360487,1.5290263,0.6218889,-1.9792552,0.49737874,1.9994227,29
-1.401143,-1.049624,-1.6008089,-0.63272923,1.2828282,0.7128244,-1.9102578,0.5838449,1.4510388,29
-2.7498903,-1.0204833,-1.6001306,-0.6049945,1.0231068,0.8653489,-1.9588547,0.7167491,0.049024943,29
-1.3048177,-1.0520267,0.029750366,-0.401488,-0.79225886,0.32173333,0.85016817,0.41710773,0.32709995,29
-1.413469,-1.0615519,-0.26318792,0.5553986,-0.30527732,0.3297168,0.85015535,0.41710484,-1.3347901,29
-1.0487384,-1.0463058,0.02346372,-0.41364655,-0.7922634,0.3142673,0.85014415,0.41711542,1.5291764,29
-1.8499935,-1.0290844,-1.6462371,-0.9796878,0.10865663,1.898807,-2.426676,1.6090305,-0.658533,29
-2.7498572,-1.0336565,-0.45802203,1.4720777,1.8888525,-0.00845095,-0.8664985,-0.022276783,-1.314128,29
-1.3535134,-1.0173584,-1.6164972,-0.7679954,1.5290278,0.6240065,-1.9877021,0.4996957,1.7923776,29
-1.4703081,-1.0756334,0.28688437,-1.168568,-1.1900036,0.183092,0.9242476,0.2621662,0.7619506,29
-1.5661987,-1.0676931,0.28772655,-1.1681509,-1.1899804,0.18830758,0.9242473,0.26216644,0.058507692,29
-1.5926745,-1.0368046,-1.6468587,-1.1343046,0.10865874,1.8908892,-2.5745463,1.5938035,0.5524566,29
-1.8395133,-1.0755632,-0.2630745,0.556784,-0.30527923,0.33045992,0.8501501,0.41710907,-1.403001,29
-1.2896692,-1.0412822,-0.9117401,1.0197964,2.0078897,0.15496531,-1.0930063,0.11793202,0.4895336,29
-0.8832952,-1.0362045,-1.6461003,-1.0341371,0.10865874,1.895563,-2.4770467,1.6038158,-0.15770255,29
-1.3075308,-1.0581179,0.33133817,-1.253102,-1.2147068,-0.18874091,1.0102422,-0.21713117,1.265957,29
-2.7498572,-1.0416273,-0.46268728,1.4731102,1.8888531,-0.006625525,-0.8519933,-0.021641862,-0.91796875,29
-1.5034587,-1.0645326,-0.2632777,0.555294,-0.3052808,0.33002046,0.85016704,0.41710484,-1.3171164,29
-0.9966882,-1.0409292,0.023000874,-0.42030603,-0.7922551,0.3095016,0.850103,0.41711268,2.0191002,29
-2.8905742,-1.0708932,0.08171129,-1.0484885,-1.1412663,3.0096712,-1.5120558,2.914148,-2.4912963,29
-2.736351,-1.0250013,-0.471134,1.4723215,1.8888531,-0.006666827,-0.833808,-0.020367308,-0.36416888,29
-1.4986778,-1.0713139,-0.2630865,0.5563437,-0.30528048,0.33044672,0.85013974,0.41710627,-1.373227,29
-2.3722887,-1.0368335,-1.605349,-0.618706,1.0231063,0.8461704,-1.910423,0.7030193,1.0334572,29
-2.0684564,-1.0800682,-0.09504337,-0.56380486,-0.85718817,0.91276914,0.4554392,1.007323,-1.7163749,30
-1.5428647,-1.0629905,-0.85067207,0.005207614,-0.4378476,1.4846543,0.0381658,1.5612543,-0.9010493,30
-2.4935653,-1.0790892,0.28311342,-1.1691121,-1.1953673,0.40190747,0.820124,0.48691845,-1.8367494,30
-1.4024167,-1.068354,0.26684585,-0.790684,-0.99517685,-0.12248838,1.0139744,-0.09144974,-0.62980556,30
-1.9850904,-1.0798094,0.28316668,-1.1691809,-1.1953807,0.40292314,0.82011926,0.48691964,-2.196159,30
-1.4551605,-1.0721451,-0.35206684,0.8379847,-0.16188644,0.3286319,0.85015196,0.41710588,-1.3824244,30
-1.7422204,-1.0929978,0.26634276,-0.7861553,-0.9951738,-0.12091572,1.0139697,-0.09144764,-0.88344616,30
-2.023622,-1.0635467,-0.09467714,-0.5637091,-0.8571934,0.9129959,0.45544058,1.0073302,-1.7277012,30
-1.9348239,-1.0650269,-0.84285253,0.014889168,-0.4378451,1.4907162,0.038148075,1.5612521,-1.6354157,30
-2.727267,-1.0709814,0.28320134,-1.1692352,-1.1953562,0.40317446,0.82011986,0.4869215,-2.1780527,30
-2.7468731,-1.0753082,-0.35283214,0.8362807,-0.1618873,0.32744804,0.8501609,0.41711253,-1.273884,30
-2.748184,-1.086014,0.13485864,-1.0461338,-1.1412534,2.0210373,-0.4766254,2.01378,-1.9951397,30
-2.7228496,-1.0750974,-0.094778866,-0.5632052,-0.8571919,0.91201437,0.4554335,1.0073432,-1.7220418,30
-1.9028004,-1.0806712,-0.84700567,0.010201662,-0.43784392,1.4889262,0.038170528,1.5612487,-1.2692579,30
-1.9372891,-1.069512,-0.09473711,-0.56290656,-0.85719216,0.9113409,0.45542917,1.007326,-1.7340173,30
-1.2439204,-1.050047,-0.7569289,-0.5996927,-0.68404317,2.4439373,-0.981029,2.4084682,-0.72666687,30
-1.3528609,-1.061912,-0.7574985,-0.60004455,-0.6840424,2.443849,-0.98105115,2.4084554,-0.7032816,30
-1.6456511,-1.066009,-0.84976375,0.006374075,-0.43784246,1.485283,0.03812255,1.5612555,-0.9789953,30
-1.8015819,-1.0683769,-0.84400815,0.013376097,-0.437848,1.4893553,0.03815552,1.5612456,-1.4866871,30
-2.742509,-1.0791863,-0.09511351,-0.56343573,-0.8571944,0.9122787,0.45545328,1.007328,-1.7173978,30
-1.9518534,-1.0733193,0.2831193,-1.1692706,-1.1953588,0.4027185,0.8201192,0.4869195,-2.0953393,30
-2.2830298,-1.0800544,0.2832382,-1.169221,-1.1953601,0.40292433,0.8201192,0.4869214,-2.1444526,30
-1.9095937,-1.0649285,-0.09459811,-0.5636923,-0.85719407,0.9128912,0.45543325,1.007328,-1.7276304,30
-1.4979692,-1.0743334,-0.35113603,0.83977515,-0.16188571,0.32829526,0.850157,0.41710883,-1.4593958,30
-2.7051406,-1.0818881,0.13476208,-1.0463091,-1.1412586,2.0205045,-0.47662434,2.013786,-1.9469461,30
-1.4697961,-1.0707252,-0.35241634,0.83725715,-0.16188513,0.32842624,0.8501385,0.41710693,-1.3591611,30
-1.8012034,-1.076493,-0.35173777,0.8385738,-0.16188975,0.3284427,0.85014033,0.4171058,-1.4080074,30
-1.9622964,-1.0780038,-0.8425444,0.015404414,-0.43784413,1.4908496,0.03813106,1.5612446,-1.6616602,30
-1.9995935,-1.0657612,-0.84104407,0.022483228,-0.43784425,1.4964383,0.03816344,1.561252,-2.0233858,30
-1.9166712,-1.071998,-0.09479315,-0.56390834,-0.8571973,0.9128354,0.45545015,1.007328,-1.7294735,30
-2.6831343,-1.0833507,0.13479024,-1.0462188,-1.1412613,2.0210168,-0.4766273,2.013784,-1.9565082,30
-1.5931342,-1.0809529,-0.35232013,0.8371046,-0.1618863,0.32806122,0.85016376,0.41710484,-1.3535708,30
-2.7477534,-1.0804409,0.1348365,-1.0461035,-1.141266,2.0209334,-0.47662374,2.0137827,-2.014419,30
-1.8938972,-1.0827067,0.28313604,-1.1692641,-1.1953614,0.40311915,0.82011884,0.4869206,-2.1489108,30
-2.708513,-1.0744822,-0.8449217,0.012598075,-0.43784815,1.4892344,0.03817171,1.5612571,-1.4360086,30
-2.736089,-1.0751984,-0.09482216,-0.5632493,-0.8571924,0.9122561,0.45543817,1.0073366,-1.720413,30
-2.2713451,-1.0749434,-0.09503866,-0.5638327,-0.8571885,0.912908,0.45542872,1.0073229,-1.7184272,30
-1.9585896,-1.0722,0.28313816,-1.169224,-1.1953884,0.40304577,0.82012033,0.4869195,-2.156799,30
-2.675014,-1.0781791,0.28296432,-1.1691478,-1.1953739,0.40177527,0.820123,0.48692164,-1.842169,30
-2.5749538,-1.0665203,-0.34588993,0.83796793,-0.1618863,0.32665765,0.8501543,0.41710797,-1.5891192,30
-2.7483256,-1.0762779,-0.352875,0.836218,-0.16188651,0.327514,0.8501396,0.41710588,-1.2748556,30
-1.9216658,-1.074884,0.28312463,-1.1691976,-1.1953743,0.4027744,0.82012165,0.48692083,-2.1537805,30
-2.7359242,-1.0654429,-0.3462559,0.8378179,-0.16188578,0.32685724,0.8501579,0.41710556,-1.5871788,30
-1.5995201,-1.0429552,-0.75464123,-0.5982679,-0.6840437,2.4481282,-0.98100084,2.408504,-0.99482864,30
-2.7472515,-1.0652809,-0.84539485,0.011945629,-0.43784684,1.4892547,0.03815469,1.5612475,-1.3972071,30
-1.9224999,-1.0661235,0.13486978,-1.0464809,-1.1412685,2.0193276,-0.47661015,2.0137951,-1.8828394,30
-2.7498572,-1.0820305,0.13566229,-1.0470258,-1.1412846,2.022035,-0.47659728,2.0137994,-2.3024597,30
-2.7170398,-1.0731312,-0.643836,-0.18439633,-0.5738829,1.4554946,0.047765024,1.5486052,-2.1957514,30
-1.5629416,-1.075247,0.26813233,-0.7832719,-0.99517494,-0.12067431,1.0139756,-0.0914429,-1.7493708,30
-1.9393427,-1.0804191,-0.09493511,-0.5636956,-0.8571951,0.9125484,0.45543846,1.0073324,-1.7134061,30
-1.8720186,-1.0648739,-0.35094628,0.8404217,-0.16188651,0.32883894,0.85014766,0.4171001,-1.4858553,30
-2.0000622,-1.070193,0.13488564,-1.046465,-1.141268,2.0190504,-0.47660604,2.0137992,-1.8666174,30
-1.4363874,-1.0518589,-0.7565075,-0.5990354,-0.68404883,2.4454992,-0.9810417,2.4084868,-0.81402963,30
-1.8497063,-1.0753654,-0.095055595,-0.56388426,-0.8571902,0.91291225,0.4554251,1.0073432,-1.7189337,30
-2.7383192,-1.072779,-0.34607792,0.8378052,-0.16189146,0.32681817,0.850154,0.41710338,-1.5889217,30
-1.8816836,-1.0674137,0.2831076,-1.1692302,-1.1953735,0.4021514,0.820125,0.4869206,-1.8979485,30
-1.9065835,-1.0664005,-0.09492368,-0.5638392,-0.8571924,0.9127198,0.455425,1.0073386,-1.7175552,30
-2.5959702,-1.0829213,0.13481171,-1.0463883,-1.1412592,2.0196218,-0.47661266,2.013788,-1.9395442,30
-1.933516,-1.065704,-0.84672165,0.010056713,-0.43784663,1.4876045,0.038159538,1.5612535,-1.2550644,30
-1.9082688,-1.0674328,-0.0946709,-0.5637747,-0.8571903,0.91273874,0.45542133,1.0073265,-1.7285625,30
-2.7342992,-1.0847211,0.28313142,-1.1692624,-1.1953579,0.40337688,0.8201197,0.48692188,-2.1845322,30
-1.9174842,-1.0639462,-0.8486905,0.007815022,-0.4378428,1.4863479,0.03813236,1.5612482,-1.096793,30
-2.1880114,-1.0803989,0.13486892,-1.0461248,-1.1412764,2.0209858,-0.47663108,2.0137806,-2.0328288,30
-2.6489317,-1.0703021,0.13501516,-1.0460368,-1.1412644,2.020704,-0.4766162,2.0137815,-2.0851824,30
-2.7249985,-1.0663793,-0.8453926,0.011521878,-0.43784928,1.4879034,0.038166035,1.5612568,-1.339091,30
-2.6950088,-1.0677304,-0.09477265,-0.5638758,-0.85719454,0.9128976,0.4554318,1.0073421,-1.7244073,30
-1.6246096,-1.067621,-0.8470506,0.009778703,-0.43784648,1.4872502,0.038146183,1.5612516,-1.2321523,30
-1.9776055,-1.0823812,0.28308517,-1.1692265,-1.195387,0.40301707,0.82012266,0.48691884,-2.151624,30
-2.4380872,-1.0740837,0.28325364,-1.1692343,-1.1953621,0.40307596,0.8201158,0.486921,-2.1321409,30
-2.199722,-1.0712359,-0.094506755,-0.5636481,-0.8571942,0.9127823,0.45543438,1.0073344,-1.7225934,30
-1.7465034,-1.0788621,0.26720387,-0.7857945,-0.99517804,-0.12098945,1.0139791,-0.091457136,-0.9312628,30
-2.3297772,-1.0753736,-0.094536856,-0.56382936,-0.85718906,0.91280216,0.45539746,1.0073384,-1.7268083,30
-1.6497012,-1.0729138,0.26722884,-0.7846499,-0.9951697,-0.121180244,1.0139762,-0.09143948,-1.5214758,30
-2.662647,-1.0700966,-0.3456941,0.8378292,-0.16188419,0.3265052,0.85014135,0.41710684,-1.5758047,30
-2.7043586,-1.0748992,0.13480487,-1.0462344,-1.1412597,2.0203834,-0.47663143,2.0137825,-1.9689859,30
-1.4958583,-1.0782784,-0.7503531,-0.60049355,-0.68404293,2.466866,-0.98104405,2.40848,-1.552338,30
-1.6625682,-1.0720868,0.26668957,-0.78532743,-0.99517214,-0.11988121,1.0139803,-0.0914511,-1.1883894,30
-2.7498562,-1.0682938,-0.8402267,0.01776032,-0.43784696,1.493398,0.038136967,1.5612506,-1.8477451,30
-1.8902878,-1.073741,-0.35310364,0.8356657,-0.1618867,0.3276881,0.85014707,0.41710803,-1.2340274,30
-2.5646694,-1.0671482,0.28303075,-1.1691896,-1.1953775,0.4028824,0.8201217,0.48691908,-2.1717057,30
-1.8585684,-1.0677905,0.28305793,-1.1691949,-1.1953647,0.4019531,0.8201177,0.48692235,-1.8839505,30
-1.595225,-1.0693159,-0.3520667,0.83895266,-0.16188869,0.3289527,0.8501692,0.41710693,-1.4311141,30
-2.7494166,-1.0609086,-0.8484942,0.007960852,-0.43784717,1.4867533,0.0381632,1.5612559,-1.1094947,30
-2.2420037,-1.0695955,-0.34606954,0.8377733,-0.16188882,0.326437,0.8501557,0.41710177,-1.5769624,30
-1.9443022,-1.0751228,0.2831962,-1.1692338,-1.1953543,0.4028658,0.8201207,0.48691997,-2.147055,30
-1.6621206,-1.093022,0.26788083,-0.7878089,-0.99517775,-0.12165205,1.0139937,-0.09143232,-0.7604618,30
-2.5069432,-1.0540148,-0.85024786,0.005536963,-0.4378469,1.485301,0.03813496,1.5612462,-0.94900817,30
-1.8846838,-1.0715946,-0.83848727,0.020780297,-0.43784544,1.496328,0.0381671,1.5612512,-2.0919662,30
-2.2084596,-1.0677433,-0.3463715,0.8382397,-0.16188888,0.32730627,0.85016406,0.41710523,-1.5963113,30
-1.5152878,-1.0677358,-0.34683874,0.8380856,-0.16188942,0.3271312,0.8501664,0.41710442,-1.5547091,30
-2.7461705,-1.061652,-0.3528054,0.83595717,-0.16188592,0.32748565,0.8501399,0.41710618,-1.2639449,30
-1.8617723,-1.0698057,0.26803404,-0.78365,-0.99517435,-0.120878495,1.0139828,-0.09143095,-1.7161006,30
-1.4642745,-1.0689344,-0.8493076,0.006746662,-0.43784755,1.4852364,0.03817809,1.5612575,-1.0150355,30
-1.9214891,-1.064479,-0.35521397,0.82943094,-0.16188413,0.32583258,0.8501234,0.41710228,-0.9815959,30
-2.7041316,-1.0767025,-0.09507922,-0.56378967,-0.8571885,0.91265786,0.45540637,1.0073332,-1.7170713,30
-2.0692885,-1.0699899,0.28309584,-1.1691917,-1.1953707,0.40222004,0.82012516,0.48692054,-1.8696972,30
-2.336208,-1.0761817,0.2831743,-1.1692172,-1.1953611,0.40280834,0.82012665,0.48691723,-2.0780773,30
-1.766233,-1.0759009,0.28303528,-1.1692176,-1.1953748,0.4020864,0.82012117,0.4869222,-1.9068002,30
-1.8454404,-1.0658917,-0.34637126,0.8376939,-0.16188736,0.32676464,0.8501526,0.4171009,-1.5792456,30
-1.4920089,-1.0755153,0.26720145,-0.78571445,-0.9951723,-0.12094148,1.0139883,-0.09145343,-0.98782635,30
-2.4480846,-1.0757585,0.28299484,-1.1691773,-1.1953762,0.4018306,0.8201221,0.48692462,-1.8571051,30
-2.7498572,-1.0619478,0.13595651,-1.0476949,-1.1412778,2.0230021,-0.47658923,2.0138023,-2.3630972,30
-2.6352208,-1.0672166,-0.346227,0.8378746,-0.16189054,0.32700017,0.8501587,0.4171021,-1.5907347,30
-1.8357272,-1.0648181,-0.75169647,-0.5973712,-0.6840442,2.4613373,-0.98103863,2.4084766,-1.4336787,30
-1.5291355,-1.0610259,-0.8508465,0.005236234,-0.4378502,1.4849023,0.03818057,1.5612572,-0.9108655,30
-1.6817408,-1.078079,-0.843954,0.013893634,-0.43784195,1.4898604,0.03814855,1.5612528,-1.5348847,30
-1.934347,-1.0716681,-0.09467489,-0.56377566,-0.8571883,0.9129586,0.45542735,1.0073235,-1.7214719,30
-1.5069326,-1.0780219,0.26732287,-0.7857282,-0.9951689,-0.12104824,1.0139811,-0.09145824,-0.94060165,30
-2.7498572,-1.1136163,0.13723728,-1.0521685,-1.1412768,2.0293703,-0.47661063,2.013794,-2.5062122,30
-2.7368617,-1.0658506,-0.8395622,0.018981908,-0.4378424,1.4946146,0.038168754,1.5612499,-1.9292415,30
-1.5684773,-1.0756212,-0.85072625,0.005039857,-0.43784326,1.484837,0.038175017,1.5612502,-0.89902,30
-1.4681119,-1.077795,-0.35237947,0.8374924,-0.16188538,0.32853624,0.85014135,0.4171082,-1.365376,30
-2.7498572,-1.0983421,0.13716015,-1.0518148,-1.1412859,2.0291686,-0.4766123,2.0137956,-2.5006776,30
-2.748702,-1.0675153,0.13559623,-1.0468602,-1.1412764,2.021167,-0.47659764,2.013801,-2.2818158,30
-2.731232,-1.074343,0.28315985,-1.1692364,-1.1953735,0.4024159,0.8201311,0.486923,-2.045066,30
-1.9446685,-1.0832295,0.28310958,-1.1687859,-1.1953658,0.40243667,0.82011855,0.4869235,-1.7537073,30
-2.7207658,-1.0773416,0.2831995,-1.169247,-1.1953542,0.40300664,0.8201192,0.48692438,-2.178573,30
-1.8969626,-1.0665251,0.28318974,-1.1691725,-1.1953619,0.40216795,0.8201238,0.48692116,-1.9216686,30
-1.871078,-1.0630659,-0.8436333,0.014525387,-0.43784505,1.4898126,0.038143583,1.5612491,-1.5564966,30
-1.8689431,-1.0706301,-0.8498982,0.006294379,-0.43784782,1.4852893,0.03814311,1.5612539,-0.97730505,30
-2.744955,-1.0726967,-0.34634635,0.837931,-0.16188823,0.32692358,0.8501567,0.41710338,-1.5921779,30
-2.5227692,-1.0786735,-0.09481509,-0.5634632,-0.85719496,0.9124026,0.45545158,1.0073282,-1.7152035,30
-2.0114617,-1.0802549,0.267332,-0.78407496,-0.9951757,-0.12099871,1.0139697,-0.091450356,-1.620475,30
-2.3396018,-1.067202,-0.09463897,-0.5633939,-0.857192,0.91242665,0.45544803,1.0073303,-1.7139803,30
-1.8108604,-1.0776377,-0.84334904,0.014561932,-0.43784127,1.4898041,0.038120303,1.5612507,-1.5621691,30
-2.7498572,-1.0744828,0.13582577,-1.047382,-1.1412753,2.022402,-0.47659138,2.0138006,-2.343996,30
-1.8013158,-1.0733159,-0.09485573,-0.5638838,-0.857194,0.9126173,0.45542297,1.0073411,-1.718907,30
-2.7498572,-1.0722014,0.13573703,-1.0469292,-1.1412898,2.0218916,-0.4766006,2.0137992,-2.2969968,30
-2.0902326,-1.0732949,0.28313187,-1.1692269,-1.195383,0.40243337,0.8201208,0.48691908,-2.0773423,30
-2.0319421,-1.0601531,-0.84419614,0.01360171,-0.4378445,1.4896336,0.03812314,1.5612432,-1.4956057,30
-1.906996,-1.0728002,0.26667386,-0.7848955,-0.9951639,-0.119467005,1.0139714,-0.09145331,-1.2764589,30
-2.7498572,-1.0575678,0.13615815,-1.0483493,-1.1412795,2.0238683,-0.47659338,2.0137975,-2.4074974,30
-1.9196372,-1.0777417,0.26791877,-0.7835228,-0.9951777,-0.12065907,1.0139773,-0.09143387,-1.7367097,30
-2.7240872,-1.0396929,0.13499951,-1.0461075,-1.1412693,2.021053,-0.47662884,2.0137782,-2.1068182,30
-1.5702559,-1.0634134,-0.8488445,0.006966727,-0.43784246,1.4855123,0.03815481,1.5612544,-1.0394362,30
-2.7498572,-1.0719826,0.13687266,-1.0507104,-1.1412758,2.0270941,-0.47660568,2.0137963,-2.484893,30
-2.7426665,-1.051777,-0.8452856,0.011380627,-0.437845,1.4877875,0.038151976,1.5612557,-1.3487343,30
-1.8872182,-1.0811094,-0.35503554,0.8279626,-0.16188934,0.3252594,0.85015196,0.41710147,-0.91898996,30
-1.9318156,-1.0708055,0.26670623,-0.78488785,-0.99516773,-0.1195476,1.0139787,-0.09145055,-1.2832801,30
-2.7136292,-1.0582377,-0.84155947,0.022028565,-0.43784744,1.4955523,0.03813342,1.5612501,-1.9826818,30
-2.671483,-1.074054,0.2831757,-1.1691537,-1.1953814,0.4024915,0.820125,0.4869193,-2.0608778,30
-2.5192652,-1.06597,-0.35110041,0.8403176,-0.16188994,0.3284884,0.8501562,0.41710564,-1.4874282,30
-2.6930053,-1.0778877,0.28322187,-1.1692516,-1.1953627,0.40282333,0.820116,0.4869202,-2.1231976,30
-1.861135,-1.0710572,0.26676473,-0.7853049,-0.9951679,-0.121598005,1.0139633,-0.091451526,-1.4590254,30
-2.677987,-1.0811821,0.1348771,-1.0461198,-1.1412734,2.0207605,-0.4766279,2.013782,-2.052568,30
-1.938587,-1.0752277,-0.09464687,-0.5637318,-0.8571982,0.9130456,0.45544213,1.0073422,-1.7267967,30
-2.3751945,-1.0760901,-0.09470186,-0.5629705,-0.857193,0.9116177,0.455433,1.0073326,-1.7308942,30
-1.9350548,-1.0713502,0.2660485,-0.78486913,-0.9951636,-0.11983432,1.013958,-0.091433905,-1.4036317,30
-2.7335837,-1.0825198,0.2832769,-1.16918,-1.1953632,0.4022076,0.82012373,0.48691925,-1.9661386,30
-2.485471,-1.0747857,0.2830757,-1.1692528,-1.1953835,0.40282467,0.82011914,0.4869202,-2.107278,30
-2.3616693,-1.0720102,0.26751938,-0.7839216,-0.99517417,-0.12093537,1.0139725,-0.09145212,-1.6406512,30
-2.5737383,-1.0601184,-0.84464556,0.012659542,-0.437845,1.488973,0.038131293,1.5612475,-1.4395287,30
-1.9406606,-1.0663313,-0.09497433,-0.5638542,-0.85718864,0.9130854,0.4554095,1.0073334,-1.7233362,30
-2.422507,-1.0752748,-0.84480906,0.012896779,-0.437845,1.4892088,0.03814855,1.5612494,-1.4590207,30
-2.6826296,-1.0840955,0.13555418,-1.0466514,-1.1412722,2.0210083,-0.4766104,2.0137925,-2.2512507,30
-2.7498572,-1.0742285,0.1353158,-1.0461797,-1.1412693,2.0203512,-0.47661394,2.01378,-2.1591825,30
-1.8408463,-1.077816,-0.34704864,0.8384357,-0.1618863,0.32714874,0.85013664,0.4171002,-1.5531298,30
-1.4899112,-1.0645677,-0.7502089,-0.6002651,-0.6840461,2.4665563,-0.9810313,2.4084854,-1.5440004,30
